Number of Records,Borr Credit Score,Coborr Credit Score,First Pmt Date,Loan Identifier,Loan Purp,Mort Ins Type,Num Borrowers,Num Units,Occ Type,Orig CLTV,Orig Channel,Orig Date,Orig Debt Inc Ratio,Orig Int Rate,Orig LTV,Orig Loan Term,Orig UPB,P M Iperct,Prop State,Prop Type,Reloc Mort Ind,Seller Name,Zip Code
1,735,,5/1/2019,764616198241,R,0,1,1,P,60,B,2/1/2019,24,4.25%,60,360,225000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00923
1,755,,5/1/2019,638436447849,R,0,1,1,P,54,B,2/1/2019,35,4.75%,54,360,123000,,UT,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00841
1,658,,5/1/2019,579743648188,R,0,1,1,P,69,B,2/1/2019,37,4.75%,69,360,459000,,MA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00018
1,729,,5/1/2019,665592311587,R,0,1,1,P,76,B,2/1/2019,39,4.25%,76,360,223000,,CO,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00809
1,798,,5/1/2019,871124986455,R,0,1,1,P,74,B,2/1/2019,43,4.38%,74,360,314000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00920
1,764,,5/1/2019,662464352864,R,0,1,1,P,76,B,2/1/2019,44,4.50%,76,360,393000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00902
1,683,,5/1/2019,777263253167,R,0,1,1,P,72,B,2/1/2019,49,4.75%,72,360,484000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00951
1,757,,5/1/2019,660935408661,R,0,1,1,P,68,B,2/1/2019,50,4.38%,68,360,427000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00957
1,784,,4/1/2019,540102295964,R,0,1,1,P,74,B,3/1/2019,31,4.38%,74,360,283000,,MA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00023
1,794,,4/1/2019,645730752838,R,0,1,1,P,56,B,3/1/2019,42,4.38%,56,360,350000,,LA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00700
1,763,,4/1/2019,606680227777,R,0,1,1,P,70,B,3/1/2019,46,4.35%,70,360,270000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00934
1,801,,5/1/2019,779364212378,R,0,1,1,P,46,B,3/1/2019,16,4.50%,46,360,105000,,MN,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00554
1,671,,5/1/2019,810764378659,R,0,1,1,P,38,B,3/1/2019,21,4.50%,38,360,260000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00913
1,799,,5/1/2019,689788463563,R,0,1,1,P,73,B,3/1/2019,21,4.38%,73,360,380000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00928
1,799,,5/1/2019,643950079862,R,0,1,1,P,55,B,3/1/2019,23,4.00%,55,360,408000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00956
1,806,,5/1/2019,649427177585,R,0,1,1,P,80,B,3/1/2019,24,4.38%,80,360,398000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00953
1,779,,5/1/2019,741172047571,R,0,1,1,P,75,B,3/1/2019,25,4.25%,75,360,323000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00921
1,759,,5/1/2019,508079240453,R,0,1,1,P,50,B,3/1/2019,26,4.00%,50,360,483000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00945
1,727,,5/1/2019,771986298792,R,0,1,1,P,80,B,3/1/2019,26,4.38%,80,360,167000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00958
1,759,,5/1/2019,578908245913,R,0,1,1,P,72,B,3/1/2019,26,4.13%,72,360,168000,,MI,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00481
1,790,,5/1/2019,593820204621,R,0,1,1,P,62,B,3/1/2019,27,4.38%,62,360,480000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00926
1,813,,5/1/2019,783897907724,R,0,1,1,P,75,B,3/1/2019,27,4.25%,75,360,402000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00953
1,739,,5/1/2019,840398250620,R,0,1,1,P,59,B,3/1/2019,28,4.25%,59,360,450000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00928
1,792,,5/1/2019,678047231642,R,0,1,1,P,75,B,3/1/2019,28,4.25%,75,360,252000,,CO,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00801
1,698,,5/1/2019,582001957158,R,0,1,1,P,72,B,3/1/2019,29,4.50%,72,360,249000,,CO,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00808
1,691,,5/1/2019,793525264615,R,0,1,1,P,75,B,3/1/2019,30,4.50%,75,360,189000,,CO,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00806
1,728,,5/1/2019,566932140443,R,0,1,1,P,79,B,3/1/2019,30,4.88%,79,360,204000,,RI,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00029
1,753,,5/1/2019,876996860848,R,0,1,1,P,69,B,3/1/2019,31,4.00%,69,360,417000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00950
1,789,,5/1/2019,806311833736,R,0,1,1,P,73,B,3/1/2019,31,3.75%,73,360,692000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00945
1,797,,5/1/2019,836499339003,R,0,1,1,P,60,B,3/1/2019,31,4.63%,60,360,151000,,IA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00502
1,763,,5/1/2019,631800234237,R,0,1,1,P,79,B,3/1/2019,31,4.25%,79,360,224000,,KY,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00402
1,766,,5/1/2019,681937667496,R,0,1,1,P,80,B,3/1/2019,32,4.38%,80,360,408000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00906
1,712,,5/1/2019,805277225093,R,0,1,1,P,70,B,3/1/2019,32,4.38%,70,360,339000,,NJ,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00074
1,782,,5/1/2019,804022984427,R,0,1,1,P,74,B,3/1/2019,32,4.00%,74,360,394000,,UT,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00846
1,726,,5/1/2019,788315878667,R,0,1,1,P,80,B,3/1/2019,33,4.25%,80,360,688000,,HI,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00967
1,700,,5/1/2019,727941395453,R,0,1,1,P,78,B,3/1/2019,33,4.88%,78,360,224000,,RI,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00029
1,785,,5/1/2019,577854526836,R,0,1,1,P,75,B,3/1/2019,35,4.40%,75,360,319000,,MA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00018
1,741,,5/1/2019,672824727433,R,0,1,1,P,65,B,3/1/2019,35,4.13%,65,360,242000,,NJ,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00076
1,783,,5/1/2019,542165884445,R,0,1,1,P,46,B,3/1/2019,36,4.38%,46,360,264000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00907
1,784,,5/1/2019,793964103313,R,0,1,1,P,68,B,3/1/2019,36,3.88%,68,360,445000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00950
1,752,,5/1/2019,587700206725,R,0,1,1,P,79,B,3/1/2019,36,4.25%,79,360,365000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00958
1,766,,5/1/2019,542853605340,R,0,1,1,P,78,B,3/1/2019,36,4.75%,78,360,152000,,FL,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00323
1,807,,5/1/2019,820015865040,R,0,1,1,P,60,B,3/1/2019,37,4.50%,60,360,249000,,AZ,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00850
1,778,,5/1/2019,758789087934,R,0,1,1,P,73,B,3/1/2019,38,4.38%,73,360,469000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00910
1,775,,5/1/2019,592445920885,R,0,1,1,P,80,B,3/1/2019,38,4.50%,80,360,647000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00915
1,799,,5/1/2019,560686222540,R,0,1,1,P,39,B,3/1/2019,38,4.38%,39,360,154000,,WI,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00531
1,757,,5/1/2019,538897303177,R,0,1,1,P,68,B,3/1/2019,39,4.25%,68,360,338000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00921
1,709,,5/1/2019,619979959395,R,0,1,1,P,80,B,3/1/2019,39,4.63%,80,360,521000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00945
1,791,,5/1/2019,836327033171,R,0,1,1,P,75,B,3/1/2019,39,4.38%,75,360,320000,,CO,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00805
1,751,,5/1/2019,673639955149,R,0,1,1,P,74,B,3/1/2019,39,4.50%,74,360,276000,,GA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00300
1,748,,5/1/2019,822125013771,R,0,1,1,P,78,B,3/1/2019,39,4.25%,78,360,285000,,UT,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00840
1,817,,5/1/2019,901824731162,R,0,1,1,P,51,B,3/1/2019,40,4.38%,51,360,311000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00920
1,777,,5/1/2019,585419912260,R,0,1,1,P,71,B,3/1/2019,40,4.50%,71,360,438000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00920
1,769,,5/1/2019,852911593340,R,0,1,1,P,75,B,3/1/2019,40,4.50%,75,360,263000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00958
1,713,,5/1/2019,824593302661,R,0,1,1,P,54,B,3/1/2019,40,3.75%,54,360,484000,,GA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00300
1,704,,5/1/2019,839658312619,R,0,1,1,P,78,B,3/1/2019,40,4.78%,78,360,183000,,OK,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00740
1,800,,5/1/2019,666758723664,R,0,1,1,P,59,B,3/1/2019,41,3.88%,59,360,106000,,FL,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00342
1,678,,5/1/2019,901611139517,R,0,1,1,P,70,B,3/1/2019,41,5.25%,70,360,149000,,NC,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00282
1,699,,5/1/2019,621660714308,R,0,1,1,P,70,B,3/1/2019,41,4.50%,70,360,143000,,UT,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00841
1,720,,5/1/2019,606405841291,R,0,1,1,P,65,B,3/1/2019,42,4.25%,65,360,355000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00950
1,753,,5/1/2019,629681280560,R,0,1,1,P,73,B,3/1/2019,42,4.25%,73,360,726000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00945
1,807,,5/1/2019,757618906187,R,0,1,1,P,75,B,3/1/2019,42,4.00%,75,360,260000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00956
1,801,,5/1/2019,869010812630,R,0,1,1,P,80,B,3/1/2019,42,4.38%,80,360,404000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00917
1,681,,5/1/2019,551479069689,R,0,1,1,P,80,B,3/1/2019,43,4.88%,80,360,456000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00917
1,753,,5/1/2019,516245495159,R,0,1,1,P,45,B,3/1/2019,44,4.20%,45,360,449000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00951
1,766,,5/1/2019,832346324284,R,0,1,1,P,68,B,3/1/2019,44,4.50%,68,360,513000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00919
1,713,,5/1/2019,882632729252,R,0,1,1,P,75,B,3/1/2019,44,4.63%,75,360,284000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00925
1,761,,5/1/2019,641579112004,R,0,1,1,P,80,B,3/1/2019,44,4.38%,80,360,415000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00934
1,692,,5/1/2019,519785260653,R,0,1,1,P,80,B,3/1/2019,44,4.88%,80,360,348000,,NJ,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00075
1,802,,5/1/2019,611522520847,R,0,1,1,P,46,B,3/1/2019,45,4.25%,46,360,366000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00940
1,705,,5/1/2019,790205486323,R,0,1,1,P,67,B,3/1/2019,45,4.25%,67,360,398000,,MA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00017
1,723,,5/1/2019,642518996697,R,0,1,1,P,52,B,3/1/2019,45,4.25%,52,360,205000,,NY,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00117
1,736,,5/1/2019,724593623767,R,0,1,1,P,53,B,3/1/2019,46,4.50%,53,360,316000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00906
1,683,,5/1/2019,511996203847,R,0,1,1,P,60,B,3/1/2019,46,4.38%,60,360,392000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00900
1,672,,5/1/2019,614182474753,R,0,1,1,P,62,B,3/1/2019,46,4.50%,62,360,372000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00946
1,755,,5/1/2019,856326892049,R,0,1,1,P,80,B,3/1/2019,46,4.75%,80,360,304000,,CO,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00805
1,733,,5/1/2019,747907593793,R,0,1,1,P,80,B,3/1/2019,46,4.25%,80,360,346000,,IL,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00600
1,739,,5/1/2019,650242491463,R,0,1,1,P,80,B,3/1/2019,46,4.38%,80,360,222000,,IL,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00604
1,723,,5/1/2019,781980173233,R,0,1,1,P,66,B,3/1/2019,46,4.50%,66,360,270000,,OR,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00970
1,650,,5/1/2019,567733669271,R,0,1,1,P,79,B,3/1/2019,46,4.88%,79,360,149000,,VA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00245
1,708,,5/1/2019,812624000962,R,0,1,1,P,71,B,3/1/2019,47,4.25%,71,360,449000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00953
1,752,,5/1/2019,845457774285,R,0,1,1,P,75,B,3/1/2019,47,4.38%,75,360,220000,,IL,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00606
1,722,,5/1/2019,594922838173,R,0,1,1,P,76,B,3/1/2019,47,4.50%,76,360,276000,,TN,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00372
1,736,,5/1/2019,894748949458,R,0,1,1,P,68,B,3/1/2019,47,4.38%,68,360,122000,,TX,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00761
1,759,,5/1/2019,691566457271,R,0,1,1,P,75,B,3/1/2019,48,4.25%,75,360,365000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00956
1,710,,5/1/2019,842517658258,R,0,1,1,P,80,B,3/1/2019,49,4.63%,80,360,193000,,AZ,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00852
1,757,,5/1/2019,909724847475,R,0,1,1,P,44,B,3/1/2019,49,4.13%,44,360,484000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00926
1,680,,5/1/2019,659333708257,R,0,1,1,P,55,B,3/1/2019,49,4.38%,55,360,484000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00940
1,712,,5/1/2019,575253459527,R,0,1,1,P,57,B,3/1/2019,49,4.63%,57,360,243000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00939
1,717,,5/1/2019,556631293366,R,0,1,1,P,69,B,3/1/2019,49,4.38%,69,360,410000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00917
1,702,,5/1/2019,505155897504,R,0,1,1,P,74,B,3/1/2019,49,4.63%,74,360,333000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00956
1,733,,5/1/2019,804505642949,R,0,1,1,P,72,B,3/1/2019,49,4.25%,72,360,230000,,IL,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00601
1,803,,5/1/2019,657212774068,R,0,1,1,P,79,B,3/1/2019,49,4.00%,79,360,344000,,IL,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00601
1,709,,5/1/2019,904370272651,R,0,1,1,P,77,B,3/1/2019,49,4.88%,77,360,101000,,MO,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00641
1,762,,5/1/2019,904657239388,R,0,1,1,P,58,B,3/1/2019,50,4.50%,58,360,205000,,AZ,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00853
1,778,,5/1/2019,591137096120,R,0,1,1,P,33,B,3/1/2019,50,4.50%,33,360,182000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00917
1,725,,5/1/2019,533159484194,R,0,1,1,P,65,B,3/1/2019,50,4.25%,65,360,371000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00946
1,720,,5/1/2019,915974424629,R,0,1,1,P,68,B,3/1/2019,50,4.59%,68,360,642000,,CA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00951
1,766,,5/1/2019,872143965413,R,0,1,1,P,73,B,3/1/2019,50,4.38%,73,360,235000,,FL,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00327
1,720,,5/1/2019,661247495904,R,0,1,1,P,69,B,3/1/2019,50,4.25%,69,360,207000,,MA,SF,N,"UNITED SHORE FINANCIAL SERVICES, LLC DBA UNITED WHOLESALE MORTGAGE",00023
1,795,800,3/1/2019,619711312115,R,0,2,1,P,72,B,1/1/2019,24,4.88%,72,360,183000,,AR,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00726
1,787,783,3/1/2019,823025425555,R,0,2,1,P,79,B,1/1/2019,34,4.25%,79,360,395000,,MI,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00480
1,689,744,3/1/2019,853961398308,R,0,2,1,P,59,B,1/1/2019,48,4.63%,59,360,410000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00917
1,758,733,4/1/2019,833291000629,R,0,2,1,P,79,B,2/1/2019,49,4.75%,79,360,650000,,CA,SF,N,"AMERIHOME MORTGAGE COMPANY, LLC",00917
1,741,803,3/1/2019,769023700206,R,0,2,1,P,76,B,1/1/2019,49,4.88%,49,360,457000,,CA,SF,N,DITECH FINANCIAL LLC,00927
1,799,809,5/1/2019,669041930978,R,0,2,1,P,47,B,2/1/2019,40,5.38%,47,360,415000,,CA,SF,N,DITECH FINANCIAL LLC,00951
1,793,803,5/1/2019,843290534401,R,0,2,1,P,48,B,3/1/2019,31,5.88%,48,360,307000,,CA,SF,N,DITECH FINANCIAL LLC,00945
1,724,748,3/1/2019,577199345787,R,0,2,1,P,80,B,1/1/2019,35,4.88%,80,360,672000,,CA,SF,N,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,00945
1,738,782,4/1/2019,690094515208,R,0,2,1,P,49,B,1/1/2019,22,4.50%,49,360,257000,,AL,SF,N,FAIRWAY INDEPENDENT MORTGAGE CORPORATION,00350
1,768,796,3/1/2019,725459077585,R,0,2,1,P,65,B,1/1/2019,28,4.63%,65,360,433000,,KS,SF,N,"FLAGSTAR BANK, FSB",00660
1,800,710,4/1/2019,534162081781,R,0,2,1,P,75,B,2/1/2019,44,4.86%,75,360,284000,,MN,SF,N,"FLAGSTAR BANK, FSB",00553
1,802,805,3/1/2019,694295219409,R,0,2,1,P,71,B,1/1/2019,19,4.13%,71,360,365000,,IL,SF,N,FREEDOM MORTGAGE CORP.,00605
1,785,760,3/1/2019,693480340035,R,0,2,1,P,62,B,1/1/2019,20,4.38%,62,360,350000,,MA,SF,N,FREEDOM MORTGAGE CORP.,00023
1,755,748,3/1/2019,770340436681,R,0,2,1,P,80,B,1/1/2019,26,4.13%,80,360,456000,,CA,SF,N,FREEDOM MORTGAGE CORP.,00928
1,803,784,3/1/2019,819971170986,R,0,2,1,P,50,B,1/1/2019,43,4.13%,50,360,450000,,CA,SF,N,FREEDOM MORTGAGE CORP.,00940
1,625,648,4/1/2019,514266498827,R,0,2,1,P,38,B,2/1/2019,49,4.75%,38,360,152000,,IL,SF,N,FREEDOM MORTGAGE CORP.,00601
1,691,705,3/1/2019,835355225456,R,0,2,1,P,76,B,1/1/2019,44,4.88%,76,360,348000,,CO,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00800
1,711,704,4/1/2019,890204608225,R,0,2,1,P,97,B,2/1/2019,42,4.88%,97,360,446000,,RI,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00028
1,698,657,4/1/2019,916255556361,R,0,2,1,P,80,B,3/1/2019,38,4.75%,80,360,324000,,MA,SF,N,"LAKEVIEW LOAN SERVICING, LLC",00027
1,760,746,3/1/2019,831255149190,R,0,2,1,P,78,B,1/1/2019,49,4.75%,78,360,366000,,VA,SF,N,"MOVEMENT MORTGAGE, LLC",00239
1,767,773,4/1/2019,680288943689,R,0,2,1,P,76,B,2/1/2019,36,4.63%,76,360,197000,,MO,SF,N,"MOVEMENT MORTGAGE, LLC",00644
1,792,768,3/1/2019,551556698346,R,0,2,1,P,57,B,1/1/2019,16,5.38%,57,360,447000,,IL,SF,N,OTHER,00601
1,790,806,3/1/2019,524659849638,R,0,2,1,P,77,B,1/1/2019,16,4.63%,77,360,170000,,LA,SF,N,OTHER,00712
1,778,809,3/1/2019,515473566233,R,0,2,1,P,64,B,1/1/2019,24,4.38%,57,360,441000,,NC,SF,N,OTHER,00282
1,694,709,3/1/2019,740500320704,R,0,2,1,P,56,B,1/1/2019,24,5.13%,56,360,174000,,TX,SF,N,OTHER,00775
1,816,791,3/1/2019,557278191982,R,0,2,1,P,43,B,1/1/2019,25,4.50%,43,360,160000,,CA,SF,N,OTHER,00923
1,684,730,3/1/2019,891753798829,R,0,2,1,P,80,B,1/1/2019,28,4.88%,80,360,335000,,NJ,SF,N,OTHER,00088
1,774,806,3/1/2019,509351988960,R,0,2,1,P,80,B,1/1/2019,30,4.75%,80,360,317000,,NJ,SF,N,OTHER,00081
1,769,748,3/1/2019,546338949686,R,0,2,1,P,64,B,1/1/2019,31,5.13%,64,360,200000,,AR,SF,N,OTHER,00728
1,796,784,3/1/2019,872414483049,R,0,2,1,P,75,B,1/1/2019,32,4.63%,75,360,451000,,CA,SF,N,OTHER,00954
1,718,665,3/1/2019,820030184427,R,0,2,1,P,70,B,1/1/2019,33,4.75%,70,360,402000,,CA,SF,N,OTHER,00917
1,687,699,3/1/2019,531533554166,R,0,2,1,P,75,B,1/1/2019,33,5.13%,75,360,203000,,CO,SF,N,OTHER,00815
1,788,779,3/1/2019,672713638208,R,0,2,1,P,73,B,1/1/2019,33,4.50%,73,360,400000,,WA,SF,N,OTHER,00982
