,origDate,origIntRate,origUPB,origLTV,origCLTV,origDebtIncRatio,WorstCreditScore,zipCode,fmacRate,fredRate,rateDiff,stateCat
316,2019-02-01,4.375,230000,88,88,49,720,760,4.46,2.7,-0.08499999999999996,45
317,2019-02-01,5.5,126000,70,70,20,724,770,4.46,2.7,1.04,45
318,2019-02-01,4.375,260000,47,47,21,817,928,4.46,2.7,-0.08499999999999996,4
319,2019-02-01,4.875,92000,80,80,21,756,469,4.46,2.7,0.415,16
320,2019-02-01,4.99,152000,51,51,21,719,481,4.46,2.7,0.5300000000000002,23
321,2019-02-01,4.99,125000,60,60,21,705,272,4.46,2.7,0.5300000000000002,28
322,2019-02-01,5.5,62000,42,42,21,778,895,4.46,2.7,1.04,34
323,2019-02-01,4.56,100000,34,34,21,741,985,4.46,2.7,0.09999999999999963,49
324,2019-02-01,4.99,131000,71,71,22,735,301,4.46,2.7,0.5300000000000002,10
325,2019-02-01,4.875,244000,73,73,22,701,26,4.46,2.7,0.415,20
326,2019-02-01,4.75,100000,70,70,22,756,488,4.46,2.7,0.29000000000000004,23
327,2019-02-01,4.625,147000,54,54,22,715,296,4.46,2.7,0.16500000000000006,42
328,2019-02-01,5.5,114000,50,50,22,759,773,4.46,2.7,1.04,45
329,2019-02-01,4.875,75000,20,20,23,742,360,4.46,2.7,0.415,1
330,2019-02-01,5.75,188000,59,59,23,659,960,4.46,2.7,1.29,4
331,2019-02-01,4.125,389000,60,60,23,776,945,4.46,2.7,-0.335,4
332,2019-02-01,4.625,115000,58,58,23,750,327,4.46,2.7,0.16500000000000006,9
333,2019-02-01,5.25,110000,66,66,23,708,302,4.46,2.7,0.79,10
334,2019-02-01,4.75,165000,72,72,23,749,301,4.46,2.7,0.29000000000000004,10
335,2019-02-01,4.56,335000,74,74,23,750,23,4.46,2.7,0.09999999999999963,20
336,2019-02-01,4.99,245000,45,45,23,777,208,4.46,2.7,0.5300000000000002,21
337,2019-02-01,4.75,120000,67,67,23,743,481,4.46,2.7,0.29000000000000004,23
338,2019-02-01,5.125,83000,29,29,24,694,809,4.46,2.7,0.665,5
339,2019-02-01,4.99,221000,65,65,24,628,802,4.46,2.7,0.5300000000000002,5
340,2019-02-01,4.5,104000,60,60,24,714,347,4.46,2.7,0.040000000000000036,9
341,2019-02-01,5.375,91000,48,48,24,780,837,4.46,2.7,0.915,14
342,2019-02-01,4.75,202000,80,80,24,710,492,4.46,2.7,0.29000000000000004,23
343,2019-02-01,4.99,119000,80,80,24,733,482,4.46,2.7,0.5300000000000002,23
344,2019-02-01,4.875,210000,54,54,24,777,750,4.46,2.7,0.415,45
345,2019-02-01,4.75,136000,50,50,24,703,986,4.46,2.7,0.29000000000000004,49
346,2019-02-01,4.99,105000,44,44,25,693,852,4.46,2.7,0.5300000000000002,3
347,2019-02-01,4.75,100000,45,45,25,733,853,4.46,2.7,0.29000000000000004,3
348,2019-02-01,4.25,131000,59,59,25,773,850,4.46,2.7,-0.21,3
349,2019-02-01,4.75,158000,49,49,25,714,925,4.46,2.7,0.29000000000000004,4
350,2019-02-01,4.75,229000,54,54,25,708,925,4.46,2.7,0.29000000000000004,4
351,2019-02-01,4.875,105000,59,59,25,783,325,4.46,2.7,0.415,9
352,2019-02-01,4.99,108000,70,70,25,705,402,4.46,2.7,0.5300000000000002,18
353,2019-02-01,4.125,150000,57,57,25,663,27,4.46,2.7,-0.335,20
354,2019-02-01,5.5,65000,48,48,25,682,48,4.46,2.7,1.04,22
355,2019-02-01,5.875,80000,50,50,25,692,782,4.46,2.7,1.415,45
356,2019-02-01,4.99,198000,57,57,25,631,983,4.46,2.7,0.5300000000000002,49
357,2019-02-01,4.75,153000,72,72,25,791,992,4.46,2.7,0.29000000000000004,49
358,2019-02-01,4.56,153000,27,27,26,672,957,4.46,2.7,0.09999999999999963,4
359,2019-02-01,4.56,165000,60,60,26,775,936,4.46,2.7,0.09999999999999963,4
360,2019-02-01,4.99,102000,67,67,26,748,613,4.46,2.7,0.5300000000000002,15
361,2019-02-01,4.99,85000,54,54,26,723,708,4.46,2.7,0.5300000000000002,19
362,2019-02-01,4.99,50000,36,36,26,707,488,4.46,2.7,0.5300000000000002,23
363,2019-02-01,4.875,188000,80,80,26,715,440,4.46,2.7,0.415,36
364,2019-02-01,4.75,315000,75,75,26,656,972,4.46,2.7,0.29000000000000004,38
365,2019-02-01,4.75,133000,70,70,26,776,374,4.46,2.7,0.29000000000000004,44
366,2019-02-01,4.75,269000,75,75,26,676,750,4.46,2.7,0.29000000000000004,45
367,2019-02-01,4.99,250000,80,80,26,753,775,4.46,2.7,0.5300000000000002,45
368,2019-02-01,5.25,90000,45,45,26,651,231,4.46,2.7,0.79,47
369,2019-02-01,4.625,233000,60,60,27,780,923,4.46,2.7,0.16500000000000006,4
370,2019-02-01,4.875,177000,68,68,27,628,198,4.46,2.7,0.415,8
371,2019-02-01,5.375,60000,34,34,27,808,614,4.46,2.7,0.915,15
372,2019-02-01,4.99,152000,60,60,27,629,15,4.46,2.7,0.5300000000000002,20
373,2019-02-01,4.99,122000,66,66,27,776,15,4.46,2.7,0.5300000000000002,20
374,2019-02-01,4.99,197000,73,73,27,725,570,4.46,2.7,0.5300000000000002,24
375,2019-02-01,4.99,102000,45,45,27,730,891,4.46,2.7,0.5300000000000002,34
376,2019-02-01,4.25,270000,42,42,27,710,972,4.46,2.7,-0.21,38
377,2019-02-01,4.99,270000,60,60,27,651,28,4.46,2.7,0.5300000000000002,41
378,2019-02-01,4.99,184000,59,59,27,705,774,4.46,2.7,0.5300000000000002,45
379,2019-02-01,4.375,322000,58,58,27,770,220,4.46,2.7,-0.08499999999999996,47
380,2019-02-01,4.75,167000,64,64,27,756,233,4.46,2.7,0.29000000000000004,47
381,2019-02-01,4.75,228000,57,57,28,819,852,4.46,2.7,0.29000000000000004,3
382,2019-02-01,4.75,164000,46,46,28,656,935,4.46,2.7,0.29000000000000004,4
383,2019-02-01,4.99,415000,70,70,28,741,802,4.46,2.7,0.5300000000000002,5
384,2019-02-01,4.875,75000,63,63,28,704,321,4.46,2.7,0.415,9
385,2019-02-01,4.99,131000,66,66,28,756,321,4.46,2.7,0.5300000000000002,9
386,2019-02-01,4.99,175000,67,67,28,688,330,4.46,2.7,0.5300000000000002,9
387,2019-02-01,4.56,483000,68,68,28,707,303,4.46,2.7,0.09999999999999963,10
388,2019-02-01,4.875,165000,76,76,28,798,523,4.46,2.7,0.415,13
389,2019-02-01,4.375,293000,69,69,28,683,483,4.46,2.7,-0.08499999999999996,23
390,2019-02-01,5.5,162000,78,78,28,678,281,4.46,2.7,1.04,28
391,2019-02-01,5.5,75000,63,63,28,696,451,4.46,2.7,1.04,36
392,2019-02-01,4.625,300000,50,50,28,756,972,4.46,2.7,0.16500000000000006,38
393,2019-02-01,4.5,200000,59,59,28,672,970,4.46,2.7,0.040000000000000036,38
394,2019-02-01,5.375,95000,41,41,28,780,761,4.46,2.7,0.915,45
395,2019-02-01,5.75,100000,63,63,28,640,785,4.46,2.7,1.29,45
396,2019-02-01,4.875,228000,74,74,28,734,787,4.46,2.7,0.415,45
397,2019-02-01,4.99,244000,55,55,28,659,245,4.46,2.7,0.5300000000000002,47
398,2019-02-01,4.99,175000,69,69,29,672,995,4.46,2.7,0.5300000000000002,0
399,2019-02-01,4.99,530000,49,49,29,703,941,4.46,2.7,0.5300000000000002,4
400,2019-02-01,4.99,211000,73,73,29,778,809,4.46,2.7,0.5300000000000002,5
401,2019-02-01,4.99,112000,74,74,29,769,337,4.46,2.7,0.5300000000000002,9
402,2019-02-01,5.125,116000,80,80,29,700,482,4.46,2.7,0.665,23
403,2019-02-01,4.99,137000,36,36,29,701,76,4.46,2.7,0.5300000000000002,32
404,2019-02-01,4.99,101000,46,46,30,621,850,4.46,2.7,0.5300000000000002,3
405,2019-02-01,4.75,177000,59,59,30,769,958,4.46,2.7,0.29000000000000004,4
406,2019-02-01,4.5,227000,77,77,30,751,935,4.46,2.7,0.040000000000000036,4
407,2019-02-01,4.75,357000,64,64,30,634,21,4.46,2.7,0.29000000000000004,20
408,2019-02-01,4.99,198000,74,74,30,677,488,4.46,2.7,0.5300000000000002,23
409,2019-02-01,4.99,128000,80,80,30,702,484,4.46,2.7,0.5300000000000002,23
410,2019-02-01,5.5,91000,70,70,30,657,747,4.46,2.7,1.04,37
411,2019-02-01,4.625,200000,62,62,30,767,986,4.46,2.7,0.16500000000000006,49
412,2019-02-01,5.25,456000,64,64,31,807,356,4.46,2.7,0.79,1
413,2019-02-01,4.99,120000,60,60,31,664,937,4.46,2.7,0.5300000000000002,4
414,2019-02-01,5.625,345000,80,80,31,645,925,4.46,2.7,1.165,4
415,2019-02-01,4.56,221000,53,53,31,671,800,4.46,2.7,0.09999999999999963,5
416,2019-02-01,4.375,259000,57,57,31,774,800,4.46,2.7,-0.08499999999999996,5
417,2019-02-01,4.99,168000,66,66,31,663,336,4.46,2.7,0.5300000000000002,9
418,2019-02-01,5.375,85000,75,75,31,770,462,4.46,2.7,0.915,16
419,2019-02-01,5.125,154000,50,50,31,689,481,4.46,2.7,0.665,23
420,2019-02-01,4.75,106000,57,57,31,743,880,4.46,2.7,0.29000000000000004,33
421,2019-02-01,4.5,203000,60,60,31,706,973,4.46,2.7,0.040000000000000036,38
422,2019-02-01,4.99,103000,77,77,31,746,175,4.46,2.7,0.5300000000000002,39
423,2019-02-01,5.625,154000,80,80,31,697,173,4.46,2.7,1.165,39
424,2019-02-01,4.75,419000,53,53,31,735,770,4.46,2.7,0.29000000000000004,45
425,2019-02-01,5.75,61000,60,60,31,625,760,4.46,2.7,1.29,45
426,2019-02-01,4.75,150000,76,76,31,724,750,4.46,2.7,0.29000000000000004,45
427,2019-02-01,5.25,63000,37,37,31,703,844,4.46,2.7,0.79,46
428,2019-02-01,4.99,140000,16,16,32,702,926,4.46,2.7,0.5300000000000002,4
429,2019-02-01,4.99,283000,70,70,32,648,923,4.46,2.7,0.5300000000000002,4
430,2019-02-01,4.99,392000,75,75,32,668,925,4.46,2.7,0.5300000000000002,4
431,2019-02-01,4.99,136000,66,66,32,723,346,4.46,2.7,0.5300000000000002,9
432,2019-02-01,4.75,75000,77,77,32,793,505,4.46,2.7,0.29000000000000004,13
433,2019-02-01,4.99,155000,51,51,32,698,587,4.46,2.7,0.5300000000000002,29
434,2019-02-01,4.99,86000,41,41,32,818,870,4.46,2.7,0.5300000000000002,33
435,2019-02-01,4.75,183000,69,69,32,720,441,4.46,2.7,0.29000000000000004,36
436,2019-02-01,5.625,232000,80,80,32,682,972,4.46,2.7,1.165,38
437,2019-02-01,4.99,172000,69,69,32,755,190,4.46,2.7,0.5300000000000002,39
438,2019-02-01,4.25,253000,70,70,32,678,28,4.46,2.7,-0.21,41
439,2019-02-01,5.25,73000,80,80,32,700,799,4.46,2.7,0.79,45
440,2019-02-01,5.25,149000,80,80,32,705,761,4.46,2.7,0.79,45
441,2019-02-01,4.99,104000,80,80,32,767,245,4.46,2.7,0.5300000000000002,47
442,2019-02-01,5.25,50000,20,20,32,814,992,4.46,2.7,0.79,49
443,2019-02-01,4.99,200000,76,76,33,693,723,4.46,2.7,0.5300000000000002,2
444,2019-02-01,4.75,168000,72,72,33,719,853,4.46,2.7,0.29000000000000004,3
445,2019-02-01,4.75,135000,73,73,33,720,850,4.46,2.7,0.29000000000000004,3
446,2019-02-01,4.5,92000,23,23,33,789,948,4.46,2.7,0.040000000000000036,4
447,2019-02-01,4.75,480000,64,64,33,684,957,4.46,2.7,0.29000000000000004,4
448,2019-02-01,4.375,441000,73,73,33,740,956,4.46,2.7,-0.08499999999999996,4
449,2019-02-01,4.99,128000,75,75,33,762,322,4.46,2.7,0.5300000000000002,9
450,2019-02-01,4.75,126000,72,72,33,767,302,4.46,2.7,0.29000000000000004,10
451,2019-02-01,4.875,160000,42,42,33,772,212,4.46,2.7,0.415,21
452,2019-02-01,4.99,110000,68,68,33,755,42,4.46,2.7,0.5300000000000002,22
453,2019-02-01,4.99,345000,80,80,33,688,481,4.46,2.7,0.5300000000000002,23
454,2019-02-01,4.99,307000,80,80,33,760,481,4.46,2.7,0.5300000000000002,23
455,2019-02-01,4.875,117000,51,51,33,713,386,4.46,2.7,0.415,26
456,2019-02-01,4.375,175000,44,44,33,752,287,4.46,2.7,-0.08499999999999996,28
457,2019-02-01,5.5,234000,80,80,33,639,34,4.46,2.7,1.04,31
458,2019-02-01,4.99,90000,47,47,33,670,452,4.46,2.7,0.5300000000000002,36
459,2019-02-01,5.5,60000,28,28,33,686,173,4.46,2.7,1.04,39
460,2019-02-01,5.25,135000,54,54,33,622,762,4.46,2.7,0.79,45
461,2019-02-01,5.75,149000,75,75,33,709,797,4.46,2.7,1.29,45
462,2019-02-01,4.625,256000,67,67,33,690,983,4.46,2.7,0.16500000000000006,49
463,2019-02-01,5.625,101000,45,45,34,676,367,4.46,2.7,1.165,1
464,2019-02-01,4.99,129000,59,59,34,657,953,4.46,2.7,0.5300000000000002,4
465,2019-02-01,4.5,294000,69,69,34,754,956,4.46,2.7,0.040000000000000036,4
466,2019-02-01,4.99,235000,70,70,34,690,952,4.46,2.7,0.5300000000000002,4
467,2019-02-01,4.25,232000,79,79,34,754,936,4.46,2.7,-0.21,4
468,2019-02-01,4.875,226000,65,65,12,784,995,4.46,2.7,0.415,0
469,2019-02-01,3.875,225000,53,53,17,763,461,4.46,2.7,-0.585,16
470,2019-02-01,4.25,216000,50,50,18,778,551,4.46,2.7,-0.21,24
471,2019-02-01,5.0,256000,70,70,23,814,199,4.46,2.7,0.54,8
472,2019-02-01,4.5,685000,75,75,24,794,950,4.46,2.7,0.040000000000000036,4
473,2019-02-01,3.875,346000,63,63,24,793,221,4.46,2.7,-0.585,47
474,2019-02-01,5.0,232000,80,80,28,791,494,4.46,2.7,0.54,23
475,2019-02-01,5.125,87000,47,47,28,804,376,4.46,2.7,0.665,44
476,2019-02-01,4.875,357000,59,59,31,778,778,4.46,2.7,0.415,45
477,2019-02-01,5.125,103000,77,95,35,791,618,4.46,2.7,0.665,15
478,2019-02-01,4.25,233000,51,51,36,772,800,4.46,2.7,-0.21,5
479,2019-02-01,4.625,159000,73,73,36,745,767,4.46,2.7,0.16500000000000006,45
480,2019-02-01,4.5,133000,75,75,38,812,532,4.46,2.7,0.040000000000000036,50
481,2019-02-01,4.875,107000,59,59,41,791,280,4.46,2.7,0.415,28
482,2019-02-01,4.625,315000,50,50,42,634,916,4.46,2.7,0.16500000000000006,4
483,2019-02-01,4.5,270000,66,66,45,806,685,4.46,2.7,0.040000000000000036,30
484,2019-02-01,5.25,117000,55,55,45,631,750,4.46,2.7,0.79,45
485,2019-02-01,5.625,147000,63,90,48,761,497,4.46,2.7,1.165,23
486,2019-02-01,4.875,141000,80,84,49,723,495,4.46,2.7,0.415,23
487,2019-02-01,4.5,134000,61,61,50,812,660,4.46,2.7,0.040000000000000036,17
488,2019-02-01,4.125,175000,63,63,17,769,318,4.46,2.7,-0.335,10
489,2019-02-01,4.625,318000,67,67,40,749,550,4.46,2.7,0.16500000000000006,24
490,2019-02-01,4.75,484000,74,74,43,799,21,4.46,2.7,0.29000000000000004,20
491,2019-02-01,4.625,178000,73,73,50,789,15,4.46,2.7,0.16500000000000006,20
492,2019-02-01,4.75,314000,77,77,34,718,844,4.46,2.7,0.29000000000000004,46
493,2019-02-01,4.99,216000,77,77,38,762,448,4.46,2.7,0.5300000000000002,36
494,2019-02-01,4.75,123000,80,80,40,741,488,4.46,2.7,0.29000000000000004,23
495,2019-02-01,4.875,179000,75,75,44,813,541,4.46,2.7,0.415,50
496,2019-02-01,5.5,222000,70,70,45,678,773,4.46,2.7,1.04,45
497,2019-02-01,4.875,160000,53,53,37,764,770,4.46,2.7,0.415,45
498,2019-02-01,4.125,595000,60,60,38,783,981,4.46,2.7,-0.335,49
499,2019-02-01,4.875,447000,67,67,40,646,906,4.46,2.7,0.415,4
500,2019-02-01,5.0,360000,80,80,50,708,775,4.46,2.7,0.54,45
501,2019-02-01,5.5,70000,74,74,19,689,485,4.46,2.7,1.04,23
502,2019-02-01,4.75,483000,75,75,26,809,919,4.46,2.7,0.29000000000000004,4
503,2019-02-01,4.75,230000,70,70,29,795,986,4.46,2.7,0.29000000000000004,49
504,2019-02-01,4.75,220000,59,59,30,742,61,4.46,2.7,0.29000000000000004,6
505,2019-02-01,4.875,98000,60,60,31,662,339,4.46,2.7,0.415,9
506,2019-02-01,4.875,492000,90,90,35,786,954,4.46,2.7,0.415,4
507,2019-02-01,4.75,168000,63,63,37,631,806,4.46,2.7,0.29000000000000004,5
508,2019-02-01,5.25,306000,80,80,40,655,970,4.46,2.7,0.79,38
509,2019-02-01,4.75,268000,80,80,41,715,456,4.46,2.7,0.29000000000000004,36
510,2019-02-01,4.75,372000,75,75,42,692,483,4.46,2.7,0.29000000000000004,23
511,2019-02-01,4.625,339000,85,85,44,742,852,4.46,2.7,0.16500000000000006,3
512,2019-02-01,5.25,452000,80,80,44,676,935,4.46,2.7,0.79,4
513,2019-02-01,5.0,418000,95,95,47,738,802,4.46,2.7,0.54,5
514,2019-02-01,4.75,293000,53,53,48,670,980,4.46,2.7,0.29000000000000004,49
515,2019-02-01,4.99,225000,85,85,49,696,462,4.46,2.7,0.5300000000000002,16
516,2019-02-01,4.5,368000,80,80,40,785,786,4.46,2.7,0.040000000000000036,45
517,2019-02-01,4.25,460000,60,60,34,798,921,4.46,2.7,-0.21,4
518,2019-02-01,5.375,133000,79,79,21,653,724,4.46,2.7,0.915,2
519,2019-02-01,4.5,250000,42,42,23,776,60,4.46,2.7,0.040000000000000036,6
520,2019-02-01,4.625,106000,38,38,24,781,432,4.46,2.7,0.16500000000000006,36
521,2019-02-01,4.25,262000,48,48,27,808,982,4.46,2.7,-0.21,49
522,2019-02-01,4.875,184000,71,71,28,748,380,4.46,2.7,0.415,44
523,2019-02-01,4.625,105000,32,32,28,800,760,4.46,2.7,0.16500000000000006,45
524,2019-02-01,4.75,450000,24,49,29,764,912,4.46,2.7,0.29000000000000004,4
525,2019-02-01,4.25,409000,64,64,29,791,342,4.46,2.7,-0.21,9
526,2019-02-01,4.625,146000,63,63,30,676,856,4.46,2.7,0.16500000000000006,3
527,2019-02-01,4.625,135000,61,61,31,815,404,4.46,2.7,0.16500000000000006,18
528,2019-02-01,4.75,303000,59,59,31,750,598,4.46,2.7,0.29000000000000004,27
529,2019-02-01,4.0,360000,80,80,35,751,173,4.46,2.7,-0.46,39
530,2019-02-01,4.875,215000,80,80,38,780,287,4.46,2.7,0.415,28
531,2019-02-01,4.875,371000,62,62,38,630,220,4.46,2.7,0.415,47
532,2019-02-01,4.375,252000,58,92,39,784,523,4.46,2.7,-0.08499999999999996,13
533,2019-02-01,4.875,342000,62,62,40,763,770,4.46,2.7,0.415,45
534,2019-02-01,4.75,118000,80,80,41,748,377,4.46,2.7,0.29000000000000004,44
535,2019-02-01,5.0,140000,36,36,42,693,970,4.46,2.7,0.54,38
536,2019-02-01,5.625,120000,55,55,42,651,750,4.46,2.7,1.165,45
537,2019-02-01,5.0,245000,73,73,42,783,781,4.46,2.7,0.54,45
538,2019-02-01,4.875,194000,78,78,44,687,891,4.46,2.7,0.415,34
539,2019-02-01,4.75,133000,67,67,44,657,430,4.46,2.7,0.29000000000000004,36
540,2019-02-01,4.75,560000,80,80,45,797,906,4.46,2.7,0.29000000000000004,4
541,2019-02-01,4.875,148000,45,72,45,714,471,4.46,2.7,0.415,16
542,2019-02-01,4.375,225000,59,59,48,751,953,4.46,2.7,-0.08499999999999996,4
543,2019-02-01,4.75,152000,55,55,48,694,371,4.46,2.7,0.29000000000000004,44
544,2019-02-01,4.75,456000,77,77,43,705,198,4.46,2.7,0.29000000000000004,8
545,2019-02-01,4.115,280000,33,33,20,811,24,4.46,2.7,-0.3449999999999997,20
546,2019-02-01,4.25,293000,48,48,22,781,958,4.46,2.7,-0.21,4
547,2019-02-01,4.25,301000,40,40,26,794,911,4.46,2.7,-0.21,4
548,2019-02-01,4.25,476000,43,43,27,791,950,4.46,2.7,-0.21,4
549,2019-02-01,4.5,455000,74,74,28,734,923,4.46,2.7,0.040000000000000036,4
550,2019-02-01,4.875,452000,80,80,29,724,563,4.46,2.7,0.415,24
551,2019-02-01,4.875,229000,80,80,32,788,847,4.46,2.7,0.415,46
552,2019-02-01,4.25,318000,80,80,33,758,801,4.46,2.7,-0.21,5
553,2019-02-01,5.125,280000,79,79,34,764,800,4.46,2.7,0.665,5
554,2019-02-01,5.125,344000,80,80,34,696,840,4.46,2.7,0.665,46
555,2019-02-01,4.875,161000,75,86,39,723,633,4.46,2.7,0.415,25
556,2019-02-01,4.625,139000,60,60,39,639,846,4.46,2.7,0.16500000000000006,46
557,2019-02-01,4.75,418000,63,78,40,692,721,4.46,2.7,0.29000000000000004,2
558,2019-02-01,4.0,218000,60,60,41,799,953,4.46,2.7,-0.46,4
559,2019-02-01,5.375,561000,75,75,42,711,800,4.46,2.7,0.915,5
560,2019-02-01,4.625,188000,67,67,43,794,541,4.46,2.7,0.16500000000000006,50
561,2019-02-01,4.75,267000,70,70,24,764,895,4.46,2.7,0.29000000000000004,34
562,2019-02-01,5.75,65000,73,73,29,731,724,4.46,2.7,1.29,2
563,2019-02-01,5.125,107000,54,54,34,688,863,4.46,2.7,0.665,3
564,2019-02-01,4.75,182000,81,81,35,780,605,4.46,2.7,0.29000000000000004,15
565,2019-02-01,4.875,258000,82,82,36,690,65,4.46,2.7,0.415,6
566,2019-02-01,5.5,231000,79,79,39,674,851,4.46,2.7,1.04,3
567,2019-02-01,4.75,276000,78,78,44,769,844,4.46,2.7,0.29000000000000004,46
568,2019-02-01,4.75,262000,75,75,47,712,378,4.46,2.7,0.29000000000000004,44
569,2019-02-01,4.25,437000,72,72,50,724,956,4.46,2.7,-0.21,4
570,2019-02-01,4.75,484000,71,71,31,759,945,4.46,2.7,0.29000000000000004,4
571,2019-02-01,5.375,385000,80,80,46,634,534,4.46,2.7,0.915,50
572,2019-02-01,4.5,300000,45,45,38,716,384,4.46,2.7,0.040000000000000036,44
573,2019-02-01,4.75,221000,35,35,43,789,946,4.46,2.7,0.29000000000000004,4
574,2019-02-01,4.99,137000,66,66,49,651,323,4.46,2.7,0.5300000000000002,9
575,2019-02-01,4.75,210000,61,61,27,717,802,4.46,2.7,0.29000000000000004,5
576,2019-02-01,4.99,415000,80,80,28,791,841,4.46,2.7,0.5300000000000002,46
577,2019-02-01,4.75,244000,62,62,28,786,984,4.46,2.7,0.29000000000000004,49
578,2019-02-01,5.25,170000,70,70,31,651,852,4.46,2.7,0.79,3
579,2019-02-01,4.875,170000,45,45,42,711,960,4.46,2.7,0.415,4
580,2019-02-01,4.99,268000,50,53,46,789,917,4.46,2.7,0.5300000000000002,4
581,2019-02-01,4.875,465000,79,79,46,681,805,4.46,2.7,0.415,5
582,2019-02-01,5.375,220000,56,56,48,627,945,4.46,2.7,0.915,4
583,2019-02-01,4.875,452000,69,69,49,677,913,4.46,2.7,0.415,4
584,2019-02-01,4.6160000000000005,127000,52,52,33,775,959,4.46,2.7,0.15600000000000058,4
585,2019-02-01,4.625,229000,75,75,46,766,553,4.46,2.7,0.16500000000000006,24
586,2019-02-01,4.875,138000,75,75,43,687,539,4.46,2.7,0.415,50
587,2019-02-01,4.625,166000,80,80,30,799,229,4.46,2.7,0.16500000000000006,47
588,2019-02-01,4.625,368000,80,80,35,806,958,4.46,2.7,0.16500000000000006,4
589,2019-02-01,4.5,218000,58,58,36,811,837,4.46,2.7,0.040000000000000036,14
590,2019-02-01,4.375,229000,64,64,40,786,945,4.46,2.7,-0.08499999999999996,4
591,2019-02-01,4.75,155000,80,80,42,679,80,4.46,2.7,0.29000000000000004,32
592,2019-02-01,4.75,201000,68,68,46,758,142,4.46,2.7,0.29000000000000004,35
593,2019-02-01,4.875,378000,79,79,27,705,928,4.46,2.7,0.415,4
594,2019-02-01,4.75,96000,62,62,30,778,630,4.46,2.7,0.29000000000000004,25
595,2019-02-01,5.25,90000,13,13,32,790,913,4.46,2.7,0.79,4
596,2019-02-01,5.25,449000,79,79,35,743,928,4.46,2.7,0.79,4
597,2019-02-01,4.625,288000,60,60,38,759,336,4.46,2.7,0.16500000000000006,9
598,2019-02-01,5.5,69000,59,59,44,638,770,4.46,2.7,1.04,45
599,2019-02-01,4.5,484000,68,68,25,783,957,4.46,2.7,0.040000000000000036,4
600,2019-02-01,4.75,125000,70,70,30,693,300,4.46,2.7,0.29000000000000004,10
601,2019-02-01,4.5,214000,75,75,34,725,553,4.46,2.7,0.040000000000000036,24
602,2019-02-01,4.375,238000,28,28,39,805,900,4.46,2.7,-0.08499999999999996,4
603,2019-02-01,4.5,352000,80,80,44,797,761,4.46,2.7,0.040000000000000036,45
604,2019-02-01,5.125,70000,32,32,25,650,467,4.46,2.7,0.665,16
605,2019-02-01,4.75,438000,74,74,34,725,910,4.46,2.7,0.29000000000000004,4
606,2019-02-01,4.99,270000,75,75,16,708,945,4.46,2.7,0.5300000000000002,4
607,2019-02-01,3.75,475000,68,68,20,777,956,4.46,2.7,-0.71,4
608,2019-02-01,4.99,712000,60,60,22,732,950,4.46,2.7,0.5300000000000002,4
609,2019-02-01,4.375,272000,80,80,22,742,922,4.46,2.7,-0.08499999999999996,4
610,2019-02-01,5.5,318000,80,80,23,665,337,4.46,2.7,1.04,9
611,2019-02-01,5.75,123000,69,69,29,639,300,4.46,2.7,1.29,10
612,2019-02-01,4.99,120000,61,61,35,684,879,4.46,2.7,0.5300000000000002,33
613,2019-02-01,5.75,432000,79,79,37,668,913,4.46,2.7,1.29,4
614,2019-02-01,4.625,234000,80,80,37,762,275,4.46,2.7,0.16500000000000006,28
615,2019-02-01,4.375,412000,55,55,38,783,945,4.46,2.7,-0.08499999999999996,4
616,2019-02-01,4.75,320000,80,80,38,764,327,4.46,2.7,0.29000000000000004,9
617,2019-02-01,4.375,413000,68,68,40,705,913,4.46,2.7,-0.08499999999999996,4
618,2019-02-01,5.625,484000,79,79,40,681,917,4.46,2.7,1.165,4
619,2019-02-01,4.56,310000,64,64,40,757,840,4.46,2.7,0.09999999999999963,46
620,2019-02-01,4.875,411000,70,70,40,690,841,4.46,2.7,0.415,46
621,2019-02-01,4.625,225000,77,77,40,780,58,4.46,2.7,0.16500000000000006,48
622,2019-02-01,4.875,555000,62,62,41,726,911,4.46,2.7,0.415,4
623,2019-02-01,4.99,85000,80,80,41,705,462,4.46,2.7,0.5300000000000002,16
624,2019-02-01,4.625,455000,76,76,42,728,945,4.46,2.7,0.16500000000000006,4
625,2019-02-01,4.375,84000,35,35,42,713,349,4.46,2.7,-0.08499999999999996,9
626,2019-02-01,4.5,351000,64,64,42,684,106,4.46,2.7,0.040000000000000036,35
627,2019-02-01,4.625,166000,80,80,42,755,191,4.46,2.7,0.16500000000000006,39
628,2019-02-01,4.25,328000,69,69,43,803,908,4.46,2.7,-0.21,4
629,2019-02-01,4.875,438000,79,79,44,730,907,4.46,2.7,0.415,4
630,2019-02-01,4.75,220000,65,65,44,669,304,4.46,2.7,0.29000000000000004,10
631,2019-02-01,5.5,263000,70,70,44,677,88,4.46,2.7,1.04,32
632,2019-02-01,5.25,335000,73,73,44,691,431,4.46,2.7,0.79,36
633,2019-02-01,4.75,368000,77,77,45,719,957,4.46,2.7,0.29000000000000004,4
634,2019-02-01,4.875,375000,70,70,45,665,806,4.46,2.7,0.415,5
635,2019-02-01,4.75,367000,71,71,46,807,920,4.46,2.7,0.29000000000000004,4
636,2019-02-01,4.99,440000,74,74,46,686,907,4.46,2.7,0.5300000000000002,4
637,2019-02-01,4.25,315000,75,75,46,769,800,4.46,2.7,-0.21,5
638,2019-02-01,4.75,100000,59,59,47,714,922,4.46,2.7,0.29000000000000004,4
